geneid,freq_Intron,freq_IGR,freq_RNA,freq_Missense_Mutation,freq_3UTR,freq_lincRNA,freq_5Flank,freq_Silent,freq_5UTR,freq_Splice_Site,freq_Nonsense_Mutation,freq_De_novo_Start_OutOfFrame,freq_Frame_Shift_Del,freq_In_Frame_Del,freq_Frame_Shift_Ins,freq_De_novo_Start_InFrame,freq_Start_Codon_SNP,freq_In_Frame_Ins,freq_Nonstop_Mutation,freq_Start_Codon_Del,freq_Stop_Codon_Del,freq_Stop_Codon_Ins,freq_Start_Codon_Ins,freq_SNP,freq_DNP,freq_TNP,freq_DEL,freq_INS,freq_ONP,sample_count_mean,sample_count_var,gc_mean,gc_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,rep_time,exp_CCLE,AAA_ref,AAC_ref,AAG_ref,AAT_ref,ACA_ref,ACC_ref,ACG_ref,ACT_ref,AGA_ref,AGC_ref,AGG_ref,ATA_ref,ATC_ref,ATG_ref,CAA_ref,CAC_ref,CAG_ref,CCA_ref,CCC_ref,CCG_ref,CGA_ref,CGC_ref,CTA_ref,CTC_ref,GAA_ref,GAC_ref,GCA_ref,GCC_ref,GGA_ref,GTA_ref,TAA_ref,TCA_ref,CADD_mean,CADD_var,CSS_mean,CSS_var,label
gc19_pc.5utr::gencode::SH3RF3::ENSG00000172985.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084782673913043,0.4326767601396024,46.0,-0.8240742222222223,0.0332451019400634,36.0,0.9703253048780488,0.2716873201679922,82.0,1.2774184958377577,0.4962579452763667,433.0,15.098361127332096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gc19_pc.5utr::gencode::SLC13A3::ENSG00000158296.9,180.0,3.0,0.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,2.0,0.0,15.0,7.0,0.0,1.2422360248447204,0.6847049689440992,0.4470550000000001,0.0077118713316582,1.4756945208333336,1.6867488469759992,46.0,-0.8484849090909091,0.0691918505050909,11.0,1.3587571355932206,1.4394765242873262,57.0,1.7079536895490566,3.8849855140644416,642.0,16.24711161432157,1.0,3.0,6.0,5.0,10.0,9.0,6.0,4.0,14.0,5.0,4.0,4.0,2.0,6.0,2.0,4.0,5.0,4.0,3.0,7.0,2.0,4.0,1.0,4.0,5.0,5.0,6.0,6.0,15.0,2.0,5.0,17.0,3.547363636363635,12.828707009870127,0.5098980056818183,0.0382674839223257,0.0
gc19_pc.5utr::gencode::SLC35F3::ENSG00000183780.8,1305.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,9.0,0.0,58.0,38.0,0.0,2.0838607594936707,5.069025958394352,0.4165497342444948,0.0062556367723457,1.4960373286713284,1.2016037688127563,136.0,-0.8814815777777775,0.0411896322110222,45.0,1.3489362180851057,0.9912702736653476,180.0,0.5774446291418314,0.3932102214702143,457.0,15.206060446955467,48.0,40.0,86.0,36.0,41.0,41.0,56.0,34.0,86.0,30.0,43.0,34.0,31.0,28.0,20.0,14.0,25.0,32.0,27.0,26.0,32.0,42.0,20.0,35.0,36.0,14.0,44.0,23.0,59.0,17.0,38.0,74.0,3.494155315614617,11.799227895225252,0.3758527308970095,0.0396574505987056,0.0
gc19_pc.5utr::gencode::SLC6A17::ENSG00000197106.6,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,3.0,0.0,0.0,1.0416666666666667,0.0407801418439716,0.5127000000000002,0.0082825408163265,0.9088236176470588,0.1816368733809099,34.0,-0.8738739864864863,0.0287753033856025,74.0,0.8848766481481481,0.0759165406753891,108.0,0.2159843168022589,0.1204082759428543,373.0,17.409954378847807,0.0,1.0,2.0,1.0,3.0,5.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.529127659574467,21.288210809435697,0.4835121489361702,0.0345663130783903,0.0
gc19_pc.5utr::gencode::SMEK2::ENSG00000138041.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0993333999999997,0.3065073787755509,50.0,-0.8796297222222224,0.0451161267248006,18.0,1.0411765441176466,0.2451447682177741,68.0,4.09624053663578,0.2700346985887334,382.0,20.18540297192672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gc19_pc.5utr::gencode::SPIN2B::ENSG00000186787.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.657,0.0,1.6666665,0.2222224444444999,2.0,-0.6111113333333332,0.0092592962963333,3.0,1.0333334,0.3944442722222999,5.0,1.6991598719873915,0.2312304220707227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.19,0.0,0.0,0.0,0.0
gc19_pc.5utr::gencode::STXBP4::ENSG00000166263.9,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,1.0,0.0,1.0285714285714285,0.0285714285714285,0.3853055555555555,0.0091572468253968,1.4138462307692312,1.9362808939369929,65.0,-0.8119049285714287,0.0424867058201428,28.0,1.2326165913978504,1.4365211152382005,93.0,1.035304605377455,0.2792081670250351,869.0,19.838143661120743,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,4.141818181818181,9.159011153409091,0.5652397878787878,0.0310226816601723,0.0
gc19_pc.5utr::gencode::TBC1D9::ENSG00000109436.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2343137941176472,0.783870942899623,34.0,-0.8269231923076924,0.0477349864957615,26.0,1.0577778666666662,0.5001078715380157,60.0,2.958460475942239,0.4349561046410518,621.0,15.989549724912491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gc19_pc.5utr::gencode::TESC::ENSG00000088992.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.132592644444444,0.7487114803255072,45.0,-0.8467662835820893,0.0388571804312062,67.0,0.9616072321428571,0.3397038311704862,112.0,2.5642214793752047,3.6672941343838543,290.0,18.87112615774257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gc19_pc.5utr::gencode::TFB2M::ENSG00000162851.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.622,0.0,1.413615056338028,0.9540291819132596,142.0,-0.8593750937500001,0.0521673014113135,32.0,1.3116858678160914,0.8332794196613291,174.0,3.810065439890862,0.580094469432868,409.0,18.81548024114258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gc19_pc.5utr::gencode::TLE4::ENSG00000106829.14,354.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,1.0,0.0,33.0,17.0,0.0,1.396153846153846,2.232417582417582,0.3841019283746555,0.0048702299133981,0.934782739130435,0.2215633673693834,23.0,-0.8252526363636364,0.0413909569234261,33.0,0.870238214285714,0.1156637232323532,56.0,1.5140634266582975,0.3498912154553026,879.0,15.963596041293355,10.0,10.0,19.0,11.0,12.0,8.0,9.0,9.0,26.0,7.0,14.0,13.0,6.0,8.0,7.0,9.0,6.0,8.0,6.0,7.0,10.0,5.0,7.0,8.0,4.0,5.0,8.0,10.0,13.0,6.0,12.0,19.0,6.091533980582524,38.60095737952338,0.5429598122977343,0.0361685250326854,0.0
gc19_pc.5utr::gencode::TMED2::ENSG00000086598.6,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5434,0.0182048,1.2128205576923077,1.1112048757835071,52.0,-0.8648551847826087,0.034025936197405,92.0,0.9905093472222224,0.4460863792174172,144.0,6.257745211993483,0.3674175847633899,424.0,21.3334114382782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.9316,78.98248680000003,0.307924,0.0379962624935,0.0
gc19_pc.5utr::gencode::TPSB2::ENSG00000197253.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0358975128205126,0.3809580712550985,39.0,-0.8876191142857143,0.0482408398879865,35.0,0.9657658378378376,0.2263309143774254,74.0,1.3643489372639503,1.385752627331122,294.0,17.180948373247677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gc19_pc.5utr::gencode::TRIM52::ENSG00000183718.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.118853479457885,0.4051007005965938,281.0,22.72063546852451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gc19_pc.5utr::gencode::TSHR::ENSG00000165409.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.597,0.0,0.8703705000000002,0.1423383086420294,18.0,-0.849122894736842,0.0444886663505832,38.0,0.8559524821428569,0.0740244758586178,56.0,0.2597216407319594,0.234670274601065,488.0,14.033939140726387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.79,0.0,0.265781,0.0,0.0
gc19_pc.5utr::gencode::TTC29::ENSG00000137473.13,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.2,0.1777777777777777,0.3846666666666666,0.0028742424242424,1.0692983157894738,0.3212240127707084,38.0,-0.7638890277777779,0.0402777500000277,36.0,0.9207208243243238,0.2057442967954618,74.0,0.0817743050409017,0.0734283288336287,936.0,13.105581181277437,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.549500000000001,37.81694572727273,0.4878430833333333,0.0275212786837197,0.0
gc19_pc.5utr::gencode::TTPA::ENSG00000137561.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517808273972603,1.5270703372738392,73.0,-0.8229168125000001,0.0350693958333625,16.0,1.3928839662921355,1.327410797239283,89.0,1.8803348761134533,6.003909965453464,789.0,19.33121874978949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gc19_pc.5utr::gencode::UGT1A1::ENSG00000241635.3,167.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,9.0,9.0,0.0,1.155844155844156,0.4069264069264067,0.3873483146067416,0.0048974260140925,0.931624,0.144324443394842,39.0,-0.8436364727272728,0.0481904861014075,110.0,0.8666667651006716,0.0740540099099376,149.0,0.8171641402297664,0.8659427799137555,357.0,16.908521628122216,5.0,11.0,4.0,3.0,7.0,3.0,6.0,4.0,13.0,3.0,10.0,5.0,2.0,8.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,0.0,3.0,4.0,6.0,6.0,10.0,5.0,5.0,11.0,3.138281250000001,12.277971662539311,0.50748246875,0.0365756272167537,0.0
gc19_pc.5utr::gencode::WAS::ENSG00000015285.6,0.0,14.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,2.0,0.0,1.0833333333333333,0.1666666666666666,0.4561923076923075,0.0057099215384615,1.4551281923076924,1.5479058617094414,26.0,-0.740740888888889,0.0702159691358611,9.0,1.2714286,1.255041863585482,35.0,2.2636832346527784,0.8650737959468412,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,4.549619047619047,16.389834847619046,0.0,0.0,0.0
gc19_pc.5utr::gencode::WDR59::ENSG00000103091.10,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4651666666666667,0.0067079117647058,0.9964286428571428,0.2571471680776455,28.0,-0.8673203529411762,0.0397995179259529,51.0,0.9130802531645568,0.1183879043600889,78.0,2.9587810604839264,0.3984368948246707,165.0,17.686890310770327,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.422062499999999,15.410551795833332,0.4631355000000001,0.0363771493305333,0.0
gc19_pc.5utr::gencode::YIPF7::ENSG00000177752.10,0.0,77.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,5.0,3.0,0.0,1.1428571428571428,0.2571428571428572,0.3638365384615386,0.0060613031179985,1.16666685,1.8508770000000287,20.0,-0.8194445833333334,0.0376683038720833,12.0,1.0364585000000002,1.1769431971326452,32.0,0.0511636118870291,0.0055761524335825,1034.0,18.23411106348804,4.0,4.0,6.0,5.0,5.0,3.0,5.0,1.0,7.0,2.0,5.0,4.0,0.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,4.0,1.0,3.0,9.0,3.760239583333332,10.941634857785091,0.470473375,0.039802503600721,0.0
gc19_pc.5utr::gencode::ZBTB9::ENSG00000213588.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9929825438596488,0.2555847053049668,57.0,-0.7878790000000001,0.0282827717172,11.0,0.9598040294117642,0.2236337011218797,68.0,2.203430515523177,0.3971945617113809,236.0,18.84499992182776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gc19_pc.5utr::gencode::ZDHHC17::ENSG00000186908.10,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,8.0,3.0,0.0,1.131578947368421,0.1714082503556187,0.4145116279069767,0.014766065337763,1.386904821428571,1.5577232761611148,28.0,-0.8310607272727272,0.0599171337562029,44.0,1.0472223194444443,0.7031219656494881,72.0,2.485408532322182,0.249497163041829,564.0,16.213066237490683,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.513656250000001,35.04686958770161,0.5642956874999999,0.0351983637307379,0.0
gc19_pc.5utr::gencode::ZIC4::ENSG00000174963.13,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.5459523809523811,0.0040451196283391,1.0857924426229504,0.4989798992167845,61.0,-0.8777778666666668,0.0335978433862666,15.0,1.044736934210526,0.4124015007329688,76.0,0.1829908191958226,0.1858976703793412,1036.0,17.282147283945672,0.0,2.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,10.641820512820512,49.05378573009449,0.4498774102564102,0.0177985636246167,0.0
gc19_pc.5utr::gencode::ZMIZ2::ENSG00000122515.10,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,1.05,0.0499999999999999,0.5716666666666668,0.0060426333333333,1.2516667249999998,1.0724757020797944,40.0,-0.7102566153846155,0.033960094586923,13.0,1.118868018867924,0.8675003076520186,53.0,3.6445375918406095,0.6981679324279025,179.0,20.44452963996676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,4.241526315789473,9.99679381871345,0.5142618421052632,0.0459602652015847,0.0
gc19_pc.5utr::gencode::ZNF148::ENSG00000163848.14,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,1.0,0.0,12.0,2.0,0.0,1.2097902097902098,0.4908893922978428,0.3902369942196534,0.0098500074606802,1.041666727272727,0.214631705426389,44.0,-0.7241381034482759,0.0342774835796674,29.0,0.9155252191780818,0.165990119588229,72.0,2.89789293694464,0.4256430545463802,174.0,17.577229652975266,9.0,0.0,6.0,8.0,5.0,3.0,6.0,4.0,19.0,3.0,5.0,14.0,1.0,6.0,1.0,5.0,2.0,6.0,1.0,2.0,1.0,5.0,1.0,4.0,3.0,3.0,6.0,2.0,3.0,2.0,13.0,9.0,4.687436708860759,17.799540400427315,0.5116782215189872,0.0333309222598805,0.0
gc19_pc.5utr::gencode::ZNF606::ENSG00000166704.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.25,0.25,0.5292,0.0330626999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.502357782449884,0.2275400870287247,694.0,17.941683827736526,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5514,2.6571777999999995,0.5989304000000001,0.0448929915783,0.0
gc19_pc.promCore::gencode::AARD::ENSG00000205002.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.537,0.0008,1.6248016011904756,1.412095667488074,168.0,-0.875000125,0.1011904166666964,8.0,1.590719715909091,1.3761228013348097,176.0,0.5792618440304785,0.7575827243544132,346.0,14.348036512700553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,4.095522,0.1495535,0.0018760875125,0.0
gc19_pc.promCore::gencode::ABCD1::ENSG00000101986.8,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,2.0,0.0,1.0434782608695652,0.0434782608695652,0.5500833333333333,0.009535036231884,1.211111181818182,0.4249073696759659,33.0,-0.8246377391304347,0.0557795153272015,23.0,1.0523810178571429,0.3063376351515452,56.0,2.4388641859991846,0.4980667809393759,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.428388888888888,17.13222354575163,0.0,0.0,0.0
gc19_pc.promCore::gencode::AC117834.1::ENSG00000212999.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.308,0.0,1.5013468080808083,1.0692043966238711,99.0,-0.7777779444444446,0.0359476732026437,18.0,1.3900285213675212,0.977303788700631,117.0,0.0506431831240952,0.1084123717553661,900.0,17.29008186263707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.143,0.0,0.788562,0.0,0.0
gc19_pc.promCore::gencode::ACTR5::ENSG00000101442.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.358585969696969,1.218960334701218,33.0,-0.8547620000000001,0.0337789601953846,14.0,1.2085107446808503,0.911761664097064,47.0,2.667562495575642,0.3035315650064213,539.0,17.544632449200098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
