geneid,freq_Intron,freq_IGR,freq_RNA,freq_Missense_Mutation,freq_3UTR,freq_lincRNA,freq_5Flank,freq_Silent,freq_5UTR,freq_Splice_Site,freq_Nonsense_Mutation,freq_De_novo_Start_OutOfFrame,freq_Frame_Shift_Del,freq_In_Frame_Del,freq_Frame_Shift_Ins,freq_De_novo_Start_InFrame,freq_Start_Codon_SNP,freq_In_Frame_Ins,freq_Nonstop_Mutation,freq_Start_Codon_Del,freq_Stop_Codon_Del,freq_Stop_Codon_Ins,freq_Start_Codon_Ins,freq_SNP,freq_DNP,freq_TNP,freq_DEL,freq_INS,freq_ONP,sample_count_mean,sample_count_var,gc_mean,gc_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,rep_time,exp_CCLE,AAA_ref,AAC_ref,AAG_ref,AAT_ref,ACA_ref,ACC_ref,ACG_ref,ACT_ref,AGA_ref,AGC_ref,AGG_ref,ATA_ref,ATC_ref,ATG_ref,CAA_ref,CAC_ref,CAG_ref,CCA_ref,CCC_ref,CCG_ref,CGA_ref,CGC_ref,CTA_ref,CTC_ref,GAA_ref,GAC_ref,GCA_ref,GCC_ref,GGA_ref,GTA_ref,TAA_ref,TCA_ref,CADD_mean,CADD_var,CSS_mean,CSS_var,label
gc19_pc.5utr::gencode::IDH3A::ENSG00000166411.9,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,1.0952380952380951,0.1904761904761904,0.4798260869565217,0.022676513833992,1.0491667000000002,0.187292674700882,40.0,-0.7444446,0.0391534132275428,15.0,0.9660606727272726,0.1641765152712613,55.0,2.250431353415249,0.4710998982165514,271.0,19.58715304237821,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.582,14.888069000000009,0.5842328571428572,0.0511325118158285,0.0
gc19_pc.5utr::gencode::IL1RAP::ENSG00000196083.5,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,11.0,6.0,0.0,1.1590909090909092,0.4706800832755028,0.3888169934640521,0.0061825452356381,1.1997396250000003,0.6820033339457954,127.0,-0.8939394242424242,0.0448232042298143,33.0,1.1370600807453413,0.5656387209386124,160.0,2.620313912399735,1.5036807865801385,373.0,16.120278383709543,3.0,5.0,2.0,6.0,8.0,6.0,2.0,7.0,11.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,6.0,2.0,3.0,5.0,4.0,3.0,1.0,3.0,3.0,7.0,2.0,6.0,5.0,3.0,11.0,4.756830882352936,17.865093697113288,0.4985160147058827,0.0366317206457331,0.0
gc19_pc.5utr::gencode::INPP4A::ENSG00000040933.11,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,1.0,0.0,8.0,5.0,0.0,1.242603550295858,1.2562693716539866,0.470147619047619,0.0057113513100934,1.2803922647058823,1.2845848173641976,64.0,-0.781609379310345,0.0319512424740295,29.0,1.1312716082474232,0.9585372716781576,93.0,1.6937212687399226,0.2185950123895289,591.0,18.735370915532148,8.0,2.0,6.0,1.0,6.0,5.0,10.0,3.0,21.0,6.0,10.0,5.0,3.0,4.0,2.0,1.0,7.0,2.0,7.0,5.0,7.0,5.0,2.0,5.0,5.0,4.0,4.0,6.0,15.0,5.0,5.0,19.0,3.858877551020407,11.533900918262688,0.5074633571428576,0.0312649325968051,0.0
gc19_pc.5utr::gencode::INPP5A::ENSG00000068383.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9468086170212764,0.2175197156439805,47.0,-0.8319635616438351,0.0450443569254441,73.0,0.876944541666667,0.1145059425848385,120.0,2.96339134829582,0.2730503596638871,205.0,16.096262182544304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gc19_pc.5utr::gencode::INTS10::ENSG00000104613.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.612,0.0,0.965151590909091,0.1124313888889199,22.0,-0.8787582450980389,0.0397312904786819,102.0,0.8940860967741934,0.052918621079958,124.0,3.0801381124109906,0.2703604941086391,196.0,18.940058326752943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.08,0.0,0.382119,0.0,0.0
gc19_pc.5utr::gencode::INVS::ENSG00000119509.8,89.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,2.0,4.0,0.0,1.1666666666666667,0.5822510822510822,0.386956043956044,0.010232998046398,0.8400001600000002,0.2372221644444733,25.0,-0.914634243902439,0.050169315989189,41.0,0.8863637575757569,0.1197940338772634,66.0,1.9494179677344168,0.2035106877600474,681.0,18.16621703359776,3.0,0.0,2.0,6.0,6.0,2.0,0.0,2.0,9.0,2.0,3.0,7.0,1.0,2.0,3.0,1.0,1.0,6.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,5.3472470588235295,23.317818735854345,0.5115302235294118,0.0419394954100089,0.0
gc19_pc.5utr::gencode::IQCJ-SCHIP1::ENSG00000250588.2,3444.0,16.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3211.0,9.0,0.0,163.0,85.0,0.0,3.4645354645354645,22.67299100899098,0.3880054786620555,0.0053931384182017,1.0465565619834714,0.2224532461463482,114.0,-0.8333334666666669,0.0357142380952666,15.0,1.0230393088235294,0.2059343249915631,128.0,0.6922819938883776,0.1712817453773644,870.0,13.754887502163468,173.0,99.0,327.0,125.0,124.0,75.0,87.0,102.0,203.0,88.0,123.0,125.0,45.0,91.0,78.0,49.0,80.0,78.0,81.0,57.0,55.0,62.0,66.0,84.0,83.0,43.0,80.0,63.0,127.0,51.0,103.0,184.0,3.801935089369709,15.029176954066298,0.3310233352148002,0.0370951961709852,0.0
gc19_pc.5utr::gencode::IRF9::ENSG00000213928.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5525,0.0007663333333333,1.3148149259259256,0.8508034703005227,54.0,-0.8428572857142859,0.0309523291316806,35.0,1.1292136067415737,0.5781266476138097,89.0,1.9391823927419791,0.7452143530743268,213.0,22.286930238131923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.69,3.7537999999999982,0.536176,0.000161352648,0.0
gc19_pc.5utr::gencode::ITFG2::ENSG00000111203.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.592,0.0,1.4507576363636367,1.497547195634533,88.0,-0.8194445833333335,0.0360305515298188,24.0,1.315476267857143,1.24892738159591,112.0,2.4085322048807423,0.3320590403160305,443.0,21.917386284782594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.274,0.0,0.219238,0.0,0.0
gc19_pc.5utr::gencode::ITGA3::ENSG00000005884.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.704,9.800000000000016e-05,1.809704696202532,2.6957022119910863,79.0,-0.7686276470588237,0.0350653169934926,17.0,1.6253473020833322,2.37882428951514,96.0,3.6369727323475423,3.8144119526762585,176.0,21.614802388872167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.245,6.588450000000006,0.320126,0.017572875392,0.0
gc19_pc.5utr::gencode::ITGB7::ENSG00000139626.11,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,1.4285714285714286,3.8571428571428568,0.4280666666666666,0.0087793057471264,0.9054055405405406,0.1474390271104774,37.0,-0.836478113207547,0.0432590911143715,53.0,0.8648149444444442,0.0860763653072889,90.0,1.900334436239457,0.5542328988019005,177.0,20.194606581891065,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,4.0,6.476344827586207,12.819834019704432,0.5013275172413793,0.0340873184051157,0.0
gc19_pc.5utr::gencode::ITLN2::ENSG00000158764.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6126582784810115,1.4547855567416803,158.0,-0.8333334444444446,0.0416666250000277,9.0,1.570658736526945,1.4090735458216406,167.0,0.2463904660465321,0.2708338730090819,441.0,20.26245390494153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gc19_pc.5utr::gencode::ITPR2::ENSG00000123104.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625000066666667,1.803789896421894,60.0,-0.75,0.075,6.0,1.5454546060606065,1.70730370598295,66.0,2.782310509584515,1.5999454634983807,414.0,16.396487717997825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gc19_pc.5utr::gencode::JAM2::ENSG00000154721.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.751,0.0,1.5888888666666667,0.8288359275132667,15.0,-0.8908046896551725,0.0620552074439359,29.0,1.1287879318181815,0.4223043379140651,44.0,1.2550456698875327,0.4884495540096027,723.0,18.66132579318901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.853,0.0,0.398181,0.0,0.0
gc19_pc.5utr::gencode::JPH3::ENSG00000154118.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1557971739130437,0.4486445965647246,46.0,-0.8969299078947367,0.0303459590838447,76.0,0.994535598360656,0.2015309054780604,122.0,0.174226453498431,0.1910713122254397,286.0,14.20876780077178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gc19_pc.5utr::gencode::JPH4::ENSG00000092051.12,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6110833333333333,0.0123357196969697,1.1500001199999996,0.5830497501134139,50.0,-0.8431373823529413,0.0335709578134554,34.0,1.025793773809524,0.3805180040320325,84.0,0.2851228881279151,0.1116298889920745,499.0,19.66111350907141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,14.065166666666668,59.97388633333332,0.4961198333333333,0.0268087921190606,0.0
gc19_pc.5utr::gencode::KAT7::ENSG00000136504.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.55025,0.0163269166666666,1.698611166666667,2.152220156025071,72.0,-0.8105264736842107,0.0500064250812631,19.0,1.5131868901098902,1.8396018219210768,91.0,2.9295331543617364,0.2745920642679391,361.0,18.11599360212394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.512,27.520164,0.5479536666666666,0.0144406571323333,0.0
gc19_pc.5utr::gencode::KCNH3::ENSG00000135519.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0740741851851854,0.7336182763533109,27.0,-0.8333334727272724,0.0370369814815131,55.0,0.9126017560975608,0.2731313932216189,82.0,0.5168762460835,0.4415951450046342,217.0,20.03374695422077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gc19_pc.5utr::gencode::KCTD16::ENSG00000183775.6,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2.0,0.0,3.0,4.0,0.0,1.0932203389830508,0.0852527886426191,0.3856666666666666,0.0051104739583333,1.0378378918918918,0.2986519379045991,37.0,-0.8083334500000001,0.0417397312865763,20.0,0.9573100175438594,0.218363220335589,57.0,0.1786925291968738,0.0920459834120321,382.0,18.70896261331972,9.0,3.0,10.0,4.0,8.0,1.0,2.0,0.0,14.0,3.0,5.0,7.0,2.0,7.0,2.0,1.0,0.0,3.0,4.0,5.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0,4.5514285714285725,18.839457857142865,0.4661233193277309,0.0371223338805242,0.0
gc19_pc.5utr::gencode::KCTD20::ENSG00000112078.9,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,6.0,1.0,0.0,1.25,0.8297872340425526,0.4097666666666666,0.0086401480225988,1.230645258064516,1.2151291199130794,62.0,-0.8333335000000002,0.0296295703704,16.0,1.1491454102564107,0.9944796420098814,78.0,3.816629520014671,0.3077906075814296,146.0,20.84827755494204,3.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,4.314886792452829,9.159169910014514,0.5274604905660377,0.0204375542573701,0.0
gc19_pc.5utr::gencode::KIAA0196::ENSG00000164961.11,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,6.0,1.0,0.0,1.0769230769230769,0.1538461538461538,0.4097142857142857,0.0070809523809523,1.7993559130434789,1.8942281712719629,204.0,-0.7708335000000001,0.039186468254,8.0,1.7610853116279075,1.862772327207159,211.0,3.844512881181682,0.586722339303788,520.0,18.024035831535222,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.653761904761904,14.221935590476187,0.5764131904761906,0.0267073869922619,0.0
gc19_pc.5utr::gencode::KIAA0319L::ENSG00000142687.13,214.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,1.0,0.0,16.0,14.0,0.0,1.2154696132596683,0.9366482504604052,0.4101272727272728,0.0064862942299709,1.4405797681159422,1.7511394241546216,67.0,-0.8600000799999998,0.0405705332132367,75.0,1.138194513888889,0.9384143575175098,142.0,3.37928229797064,0.2199465883521673,451.0,19.49087829044268,12.0,5.0,7.0,9.0,3.0,8.0,8.0,7.0,17.0,5.0,6.0,15.0,3.0,8.0,4.0,5.0,1.0,6.0,2.0,3.0,2.0,4.0,6.0,5.0,5.0,4.0,2.0,1.0,8.0,1.0,6.0,11.0,6.340957671957673,28.091803147134986,0.5600732433862433,0.0383729428299297,0.0
gc19_pc.5utr::gencode::KIAA0586::ENSG00000100578.10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.508,0.0023386666666666,1.4999999999999998,0.9871794358974616,27.0,-0.83541675,0.0517517487455483,32.0,1.13954806779661,0.5817039326190298,59.0,1.5890477071713616,0.2832286091606608,552.0,19.3996492665311,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33,6.661899999999998,0.3411060000000001,0.010065144292,0.0
gc19_pc.5utr::gencode::KIAA1199::ENSG00000103888.11,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,1.0,0.0,17.0,4.0,0.0,1.1694915254237288,0.6074730354391369,0.4672560386473432,0.0055594826696683,1.1901961176470588,0.8700129944575457,49.0,-0.8133334999999999,0.0830122913580555,10.0,1.1284153606557374,0.7572531015483014,59.0,1.6753342371661168,2.595302799217848,313.0,18.85230699710893,4.0,4.0,4.0,3.0,7.0,7.0,6.0,10.0,14.0,9.0,11.0,4.0,1.0,5.0,2.0,7.0,7.0,3.0,10.0,10.0,2.0,5.0,3.0,6.0,2.0,2.0,8.0,5.0,8.0,3.0,3.0,10.0,2.9600972972972963,10.384080555699173,0.5637149513513511,0.0278008198251226,0.0
gc19_pc.5utr::gencode::KIAA1671::ENSG00000197077.8,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,13.0,3.0,0.0,1.1376811594202898,0.2655770654818576,0.4991592356687898,0.0049922501224889,1.2794872307692309,0.7042734389060247,25.0,-0.7592594444444445,0.0354937885802778,9.0,1.1457143714285714,0.5794172824090049,34.0,2.575397304790261,0.4175979957195906,308.0,16.540203732063173,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,2.0,6.0,5.0,4.0,5.0,7.0,4.0,1.0,3.0,8.0,1.0,2.0,7.0,7.0,12.0,3.0,1.0,8.0,3.173418439716311,10.082748887943264,0.5612039078014184,0.0322448015591128,0.0
gc19_pc.5utr::gencode::KIDINS220::ENSG00000134313.10,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,1.0,0.0,1.1578947368421053,0.4736842105263159,0.4641363636363636,0.0207510757575757,1.09466674,0.4188370878730536,50.0,-0.7840910227272727,0.0485523466643483,44.0,0.9492908723404254,0.2674008487201341,94.0,3.216180944461053,0.4515976712705425,559.0,19.42242618330425,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6.577263157894737,15.728035426900584,0.5194693157894739,0.0254097169470058,0.0
gc19_pc.5utr::gencode::KLC3::ENSG00000104892.12,14.0,9.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,1.0277777777777777,0.0277777777777777,0.5251891891891891,0.0066901021021021,1.7016667249999995,1.877489881851896,40.0,-0.7992425909090911,0.0550122667371776,44.0,1.22896836904762,1.1162723981226932,84.0,0.6312331542954538,0.5048712276311911,215.0,20.114248155814845,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,4.940805555555557,34.6304167325397,0.5590860833333333,0.0243746286488785,0.0
gc19_pc.5utr::gencode::KLF6::ENSG00000067082.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2650273606557378,0.7531268804797013,61.0,-0.8038462692307693,0.0443845824615646,26.0,1.127203126436782,0.5834244786836928,87.0,5.331875755003401,0.981335680655998,476.0,20.177143331770367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gc19_pc.5utr::gencode::KLHDC4::ENSG00000104731.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1592593111111111,0.4380751340629009,45.0,-0.9013158684210524,0.0297611651072357,76.0,0.9972452479338844,0.1948997018059713,121.0,1.606761267424276,0.1820819235597184,251.0,19.305175580096414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gc19_pc.5utr::gencode::KLHL12::ENSG00000117153.11,35.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,5.0,3.0,0.0,1.0731707317073171,0.1195121951219511,0.4324772727272728,0.0122905343551797,1.3008032891566266,1.0020588587815005,82.0,-0.7600002,0.0302777388889166,25.0,1.175617388888889,0.8272398938771932,106.0,3.846633285396603,0.2731151081151187,290.0,19.53700790619522,2.0,1.0,2.0,0.0,2.0,3.0,3.0,3.0,5.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.9291388888888905,30.81171549444445,0.4710644166666667,0.0420384382615642,0.0
gc19_pc.5utr::gencode::KLHL2::ENSG00000109466.9,83.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1.0,0.0,5.0,1.0,0.0,1.1944444444444444,0.637715179968701,0.3837325581395349,0.0091200805745553,1.0588236176470591,0.3735392164785462,34.0,-0.8415205438596487,0.047074586104181,57.0,0.9227107032967032,0.1774290513824775,91.0,2.858633714412121,0.4924182790157123,486.0,16.56255547511541,5.0,0.0,3.0,1.0,4.0,3.0,1.0,2.0,5.0,1.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,3.0,5.0,5.0,4.260253164556959,17.19217067867575,0.5301774177215189,0.0345379805547078,0.0
